ID,SpeciesCode,CommonName,Site,Indiv.pop.map,Latitude,Longitude,ID_ss,Units_clean,Use,Indiv.multiple,Indiv.sum,Country,RMU,Ocean,Region,FromLPI,FromMazaris,FromShaun,IsCountData,Source,Units,Sampling.method,Scaling,Count,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
143,CM,Green,Quintana Roo,Quintana Roo,20.3313409,-87.33943335,Green Quintana Roo,Nests,yes,0,1,Mexico,North Atlantic,,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,"Zurita J. C., Herrera R., Arenas A., Torres M. E., Calderon C., Gomez L., Alvarado J. C. & Villavicencio R. (2003). Nesting loggerhead and green sea turtles in Quintana Roo, Mexico. In: Proceedings of the Twenty-Second Annual Symposium on Sea Turtle Biology and Conservation. NOAA Technical Memorandum NMFSSEFSC-503, p. 125.",Nests,,0.33,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,338,286,681,209,1062,231,1244,332,660,480,1548,232,2560,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,CM,Green,San Felipe,San Felipe,21.95032038,-83.63362806,Green San Felipe,Nests,yes,0,1,Cuba,North Atlantic,,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,"J.A. Seminoff, C.D. Allen, G.H. Balazs, P.H. Dutton, T. Eguchi, H.L. Haas, S.A. Hargrove, M.P. Jensen, D.L. Klemm, A.M. Lauritsen, S.L. MacPherson, P. Opay, E.E. Possardt, S.L. Pultz, E.E. Seney, K.S. Van Houtan, R.S. Waples. Status Review of the Green Turtle (Chelonia mydas) Under the U.S. Endangered Species Act. NOAA Technical Memorandum, NOAANMFS-SWFSC-539. 571pp (2015).",Nests,,0.33,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,99,67,60,92,146,131,130,59,362,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,CM,Green,Suriname,Suriname,5.916629504,-54.27553076,Green Suriname,Nests,yes,0,1,Suriname,North Atlantic,,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,"Reichart, H.A., Fretey J. (1993). WIDECAST Sea Turtle Recovery Action Plan for Suriname, CEP Technical Report No. 24. UNEP Caribbean Environment Programme, Eckert K.L. (ed). Kingston, Jamaica, p. 65.",Nests,,0.33,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,2495,3115,5755,6885,6600,7465,3610,8080,4955,8465,4330,4510,7410,4180,5547,7546,5125,5879,6324,6776,7046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,CM,Green,"South Brevard County, Florida","South Brevard County, Florida",28.0792286,-80.52459053,"Green South Brevard County, Florida",Nests,yes,0,1,United States,North Atlantic,,North America,TRUE,FALSE,FALSE,TRUE,"Dodd, J. C. K. (1995). Marine turtles in the South East."" Our living resources: a report to the nation on the distribution  abundance  and health of U.S. plants  animals  and ecosystems. from http://biology.usgs.gov/s+t/noframe/d047.htm.""",Nests,,0.33,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,30,280,70,210,75,175,475,160,680,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,CM,Green,Yucatan,Yucatan,20.02626448,-90.53081398,Green Yucatan,Nests,yes,0,1,Mexico,North Atlantic,,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,"Gonzalez-Garza B.I., Alvarado P.G., Villalobos-Sosa M., Cuevas E., Contreras G.G., Guzman-Hernandez V. & P. H.-R. (2011). Identifying critical nesting grounds in Campeche Mexico. Annual Meeting of Wider Caribbean Sea Turtle Conservation Network (WIDECAST). San Diego, California, USA.",Nests,,0.33,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,98,660,80,675,78,475,176,1019,125,1084,57,884,386,551,1643,2221,2138,2485,2153,4586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,CM,Green,"Jack, Isaac and East End Bays, St Croix","Jack, Isaac and East End Bays, St Croix",17.7485149,-64.56984194,"Green Jack, Isaac and East End Bays, St Croix",Turtle abundance,yes,0,1,United States,North Atlantic,,North America,FALSE,TRUE,FALSE,TRUE,"Pollock C. & Hillis Z. (2013). USVI – Country Reports. Annual Meeting of Wider Caribbean Sea Turtle Conservation Network (WIDECAST). Baltimore Marriott Waterfront Hotel, Baltimore, Maryland, USA.",Nests (estimated),,0.33,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,150,84,192,99,324,120,417,96,216,NA,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,CM,Green,Peninsula of Guanahacabibes,Peninsula of Guanahacabibes,21.86231311,-84.72359613,Green Peninsula of Guanahacabibes,Turtle abundance,yes,0,1,Cuba,North Atlantic,,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,"Ricardo J.A., Martín M.E.I., Sansón G.G., Grobois F.A.A., Eckert K.L., López G.E. & Oyama K. (2013). Nesting ecology of Chelonia mydas (Testudines: Cheloniidae) on the Guanahacabibes Peninsula, Cuba. International Journal of Tropical Biology and Conservation, 61.",Nests,,0.33,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,26,408,44,506,199,121,240,295,309,421,23,292,253,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,CM,Green,French Frigate Shoals (East Island),French Frigate Shoals (East Island),23.74874893,-166.1461127,Green French Frigate Shoals (East Island),Tracks,yes,0,1,United States,North Central Pacific,Pacific,North America,FALSE,TRUE,FALSE,TRUE,"Kittinger J.N., Houtan K.S.V., McClenachan L.E. & Lawrence A L. (2013). Using historical data to assess the biogeography of population recovery. Ecography, 36, 868-872.",Nests (estimated),,0.33,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,312,357,117,240,300,228,153,441,387,102,594,486,207,426,540,879,447,318,1149,573,396,753,1098,1509,189,621,1053,939,1398,657,1641,1029,1266,1041,1764,885,834,2526,1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,CM,Green,"Hawkes Bay and Sandspit, Karachi, Pakistan","Hawkes Bay and Sandspit, Karachi, Pakistan",24.8572268,66.85871346,"Green Hawkes Bay and Sandspit, Karachi, Pakistan",Nests,yes,0,1,Pakistan,Northwest Indian,,Asia,TRUE,FALSE,FALSE,TRUE,"Asrar, F. F. (1999). Decline of marine turtle populations in Pakistan."" Marine Turtle Newsletter 88: 13-14.""",Nests,,0.33,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,95,23,120,47,60,112,30,41,28,11,20,3,3,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,CM,Green,Ras Bagdadi and Umm ElAbas,Ras Bagdadi and Umm ElAbas,24.63139909,35.3510055,Green Ras Bagdadi and Umm ElAbas,Nests,yes,0,1,Egypt,Northwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Hanafy M.H. (2012). Nesting of marine turtles on the Egyptian beaches of the Red Sea. Egyptian Journal of Aquatic Biology & Fisheries, 16, 59-71.",Nests,,0.33,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,56,65,21,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,CM,Green,Zabargad Island,Zabargad Island,23.5979501,36.21989504,Green Zabargad Island,Nests,yes,0,1,Egypt,Northwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Hanafy M.H. (2012). Nesting of marine turtles on the Egyptian beaches of the Red Sea. Egyptian Journal of Aquatic Biology & Fisheries, 16, 59-71.",Nests,,0.33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,NA,512,675,718,1456,1114,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,CM,Green,"Daran Beach, Jiwani","Daran Beach, Jiwani",25.02399453,61.79795909,"Green Daran Beach, Jiwani",Nests,yes,0,1,Pakistan,Northwest Indian,,Asia,FALSE,TRUE,FALSE,TRUE,"Waqas U., Hasnain S.A., Ahmad E., Abbasi M. & Pandrani A. (2011). Conservation of green turtle (Chelonia mydas) at Daran beach, Jiwani, Balochistan. Pakistan Journal of Zoology, 43, 85-90.",Nests,,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,287,314,311,420,293,284,312,247,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,CM,Green,Ascension Island,Ascension Island,-7.922254114,-14.40952817,Green Ascension Island,Nests,yes,0,1,British Overseas Territory,South Atlantic,,NA,FALSE,TRUE,FALSE,TRUE,"Weber S.B., Weber N., Ellick J., Avery A., Frauenstein R., Godley B.J., Sim J., Williams N. & Broderick A.C.(2014). Recovery of the South Atlantic’s largest green turtle nesting population. Biodiversity and Conservation, 23, 3005-3018.",Nests,,0.33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6168,4112,NA,NA,2243,2243,NA,NA,NA,NA,NA,NA,NA,2804,NA,NA,NA,NA,NA,NA,NA,NA,12243,11589,5888,16822,4766,15047,10374,19720,18598,20841,16636,25421,20000,14486,34860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,CM,Green,Atol das Rocas,Atol das Rocas,-3.879142867,-33.79948839,Green Atol das Rocas,Nests,yes,0,1,Brazil,South Atlantic,,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,"Bellini C., Santos A.J., Grossman A., Marcovaldi M.A. & Barata P.C. (2013). Green turtle (Chelonia mydas) nesting on Atol das Rocas, north-eastern Brazil, 1990–2008.Journal of the Marine Biological Association of the United Kingdom, 93, 1117-1132.",Nests,,0.33,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,563,222,262,448,330,218,289,NA,NA,213,136,448,248,554,282,500,376,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,CM,Green,Bioko Island,Bioko Island,3.224840985,8.543101851,Green Bioko Island,Nests,yes,0,1,Guinea,South Atlantic,,Africa,FALSE,TRUE,FALSE,TRUE,"Rader H., Mba M.E., Morra W. & Hearn G. (2006). Marine turtles on the southern coast of Bioko Island (Gulf of Guinea, Africa), 2001–2005. Marine Turtle Newsletter, 111, 8-10.",Nests,,0.33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1681,1255,NA,NA,1495,1595,744,977,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,CM,Green,Tortugero Costa Rica,Tortugero Costa Rica,10.54546177,-83.4999509,Green Tortugero Costa Rica,Nests,yes,0,1,Costa Rica,North Atlantic,Pacific,Latin America and Caribbean,FALSE,FALSE,FALSE,TRUE,"Chaloupka M., Bjorndal K.A., Balazs G.H., Bolten A.B., Ehrhart L.M., Limpus C.J., Suganuma H., Troëng S. & Yamaguchi M. (2008). Encouraging outlook for recovery of a once severely exploited marine megaherbivore. Global Ecology and Biogeography, 17, 297-304.",Nests,,0.33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15560,20643,10788,15353,17635,33091,8610,40871,3319,41701,11411,41805,33402,30083,24481,76763,19606,52801,23444,23859,56017,15871,87033,21888,52178,34855,37344,94813,19398,78216,90768,74170,63278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,CM,Green,"Aldabra, Seychelles","Aldabra, Seychelles",-9.454951326,46.17170833,"Green Aldabra, Seychelles",Turtle abundance,yes,0,1,Seychelles,Southwest Indian,,Africa,TRUE,FALSE,FALSE,TRUE,"Pritchard, A. M., Sanchez, C. L., Bunbury, N., Burt, A. J., Currie, J. C., Doak, N., ... & Godley, B. J. (2022). Green turtle population recovery at Aldabra Atoll continues after 50 yr of protection. Endangered Species Research, 47, 205-215.",Clutches (estimated),,0.33,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906,4573,7105,8871,3219,7262,7203,7772,9931,7262,7203,9696,10972,11030,10520,9735,10756,9127,9892,6830,15643,7910,13032,9794,11698,14701,14367,16860,8224,14112,13189,16251,17468,16349,19921,8675,12444,19274,16133,NA,NA,NA,NA,NA
131,CM,Green,"Itsamia, Moheli","Itsamia, Moheli",-12.37037519,43.87014754,"Green Itsamia, Moheli",Turtle abundance,yes,0,1,Comoros,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Bourjea J., Dalleau M., Derville S., Beudard F., Marmoex C., M’soili A., Roos D., Ciccione S. & Frazier J. (2015). Seasonality, abundance, and fifteen-year trend in green turtle nesting activity at Itsamia, Moheli, Comoros. Endangered Species Research, 27, 265-276.",Nests,,0.33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2398,7184,4390,9536,9574,15818,14264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,CM,Green,Mafia,Mafia,-7.963477617,39.58541226,Green Mafia,Nests,yes,0,1,Tanzania,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"West L. (2011). Community-Based Endangered Marine Species Conservation Tanzania Annual Report January – December 2011. Sea Sense. Tanzania, p. 58.    *Reports from 2008-2013*",Nests,,0.33,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,184,205,205,163,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,CM,Green,"Saziley Park, Mayotte Island, Comoros archipelago, northern Mozambique Channel","Saziley Park, Mayotte Island, Comoros archipelago, northern Mozambique Channel",-12.96143064,45.19333598,"Green Saziley Park, Mayotte Island, Comoros archipelago, northern Mozambique Channel",Turtle abundance,yes,0,1,Comoros,Southwest Indian,,Africa,TRUE,FALSE,FALSE,TRUE,"Bourjea, J., et al. (2007). Mayotte Island: another important green turtle nesting site in the southwest Indian Ocean."" Endangered Species research 3: 273-282.""",Nests,,0.33,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,787,444,854,334,750,587,632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,CM,Green,Pangani,Pangani,-5.589466501,38.95497761,Green Pangani,Nests,yes,0,1,Tanzania,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"West L. (2011). Community-Based Endangered Marine Species Conservation Tanzania Annual Report January – December 2011. Sea Sense. Tanzania, p. 58.    *Reports from 2008-2013*",Nests,,0.33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,99,100,98,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,CM,Green,"Misali Island, west of Pemba Island, Zanzibar archipelago","Misali Island, west of Pemba Island, Zanzibar archipelago",-5.265034576,39.62906989,"Green Misali Island, west of Pemba Island, Zanzibar archipelago",Nests,yes,0,1,Tanzania,Southwest Indian,,Africa,TRUE,FALSE,FALSE,TRUE,"Pharoah, A. M., et al. (2003). Observations of sea turtles nesting on Misali Island Pemba."" Journal of East African Natural History 92(1): 127-134.""",Nests,,0.33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,52,22,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,CM,Green,Tromelin Island,Tromelin Island,-15.88794669,54.52562619,Green Tromelin Island,Tracks,yes,0,1,French Southern Territories,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Derville S., Jean C., Dalleau M., Le Gall J.-Y., Ciccione S. & Bourjea J. (2015). Long-Term Monitoring of Green Turtle Nesting on Tromelin Island Demonstrates Stable Reproduction and Population Parameters. Chelonian Conservation and Biology, 14, 11-20.",Nests (estimated),,0.33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7202,3565,NA,2317,4751,4975,3235,3392,6071,2233,2993,3753,6946,2304,NA,4784,3892,4428,3023,3738,3896,NA,NA,3608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,CM,Green,Temeke and Mkuranga,Temeke and Mkuranga,-7.172382541,39.56731276,Green Temeke and Mkuranga,Nests,yes,0,1,Tanzania,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"West L. (2011). Community-Based Endangered Marine Species Conservation Tanzania Annual Report January – December 2011. Sea Sense. Tanzania, p. 58.    *Reports from 2008-2013*",Nests,,0.33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,147,75,120,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,CM,Green,Vamizi Island,Vamizi Island,-11.03873169,40.68144221,Green Vamizi Island,Nests,yes,0,1,Mozambique,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Santos C. de F. F. (2010). Marine turtles in the North of Mozambique: notes for their conservation. University of Aveiro, Department of Biology, Portugal, p. 110.",Nests,,0.33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,93,226,211,194,263,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,CM,Green,Settlement beach,Settlement beach,-9.454951326,46.17170833,Green Settlement beach,Tracks,yes,0,1,Seychelles,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Mortimer J.A., Von Brandis R.G., Liljevik A., Chapman R. & Collie J. (2011). Fall and rise of nesting green turtles (Chelonia mydas) at Aldabra Atoll, Seychelles: positive response to four decades of protection (19682008). Chelonian Conservation and Biology, 10, 165-176.",Nests (estimated),,0.33,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,579,726,1051,503,1503,929,1371,883,1163,1873,1772,1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,CM,Green,"West Grande Terre beaches, Aldabra Atoll","West Grande Terre beaches, Aldabra Atoll",-9.442627329,46.19922588,"Green West Grande Terre beaches, Aldabra Atoll",Tracks,yes,0,1,Seychelles,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Mortimer J.A., Von Brandis R.G., Liljevik A., Chapman R. & Collie J. (2011). Fall and rise of nesting green turtles (Chelonia mydas) at Aldabra Atoll, Seychelles: positive response to four decades of protection (19682008). Chelonian Conservation and Biology, 10, 165-176.",Nests (estimated),,0.33,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4665,5490,5361,5310,3789,8789,3789,5748,4871,6521,7243,6263,8093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,CM,Green,Europa Island,Europa Island,-22.33462829,40.36940865,Green Europa Island,Tracks,yes,0,1,French Southern Territories,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Van der Elst R.P. & Everett B.I. (2015). Offshore fisheries of the Southwest Indian Ocean: their status and the impact on vulnerable species. Oceanographic Research Institute. Special Publication, 10, p. 448.",Nests (estimated),,0.33,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149,398,697,379,852,999,445,860,625,517,249,371,704,677,860,445,496,1208,1072,1208,487,1184,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,CM,Green,Glorieuses Island,Glorieuses Island,-11.57170563,47.28630402,Green Glorieuses Island,Tracks,yes,0,1,French Southern Territories,Southwest Indian,,Africa,FALSE,TRUE,FALSE,TRUE,"Van der Elst R.P. & Everett B.I. (2015). Offshore fisheries of the Southwest Indian Ocean: their status and the impact on vulnerable species. Oceanographic Research Institute. Special Publication, 10, p. 448.",Nests (estimated),,0.33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,387,458,445,869,571,650,878,843,748,1009,932,1208,644,1536,644,999,878,1196,1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,CM,Green,Raine Island,Raine Island,-11.58985623,144.0386559,Green Raine Island,Turtle abundance,yes,0,1,Australia,Southwest Pacific,Pacific,Oceania,FALSE,TRUE,FALSE,TRUE,"Chaloupka M., Bjorndal K.A., Balazs G.H., Bolten A.B., Ehrhart L.M., Limpus C.J., Suganuma H., Troëng S. & Yamaguchi M. (2008). Encouraging outlook for recovery of a once severely exploited marine megaherbivore. Global Ecology and Biogeography, 17, 297-304.",Nests (estimated),,0.33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625,210,840,4092,420,6192,2940,NA,19416,1155,11859,12384,2520,18366,NA,11439,4617,25293,1575,14169,36420,12174,1575,20151,630,10182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
